bloque_master_num,bloque_master_label,db_region,db_zona,db_bloque,par,punto_a_negro,punto_b_rojo,tipo,patogeno,enfermedades,variante_visual,requiere_diagonal,zona_sensible,cobertura_anatomica,vista_anatomica,fuente_principal,fuente_secundaria,estado,numero_asignado,archivo_propuesto,archivo_existente
7,MIEMBROS,Miembros,Brazo,Mano,Dedo Anular - Dedo Pulgar,Dedo Anular,Dedo Pulgar,Bacteria,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1322,1322_Dedo_Anular_Dedo_Pulgar.png,
7,MIEMBROS,Miembros,Brazo,Mano,Dedo Meñique - Dedo Anular,Dedo Meñique,Dedo Anular,Bacteria,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1323,1323_Dedo_Menique_Dedo_Anular.png,
7,MIEMBROS,Miembros,Brazo,Mano,Dedo Pulgar - Dedo Meñique,Dedo Pulgar,Dedo Meñique,Bacteria,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1324,1324_Dedo_Pulgar_Dedo_Menique.png,
7,MIEMBROS,Miembros,Brazo,Mano,Muñeca - Rodilla,Muñeca,Rodilla,Especial/Disfunción,Espe cial,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1325,1325_Muneca_Rodilla.png,
7,MIEMBROS,Miembros,Brazo,Mano,Muñeca - Rodilla Externa,Muñeca,Rodilla Externa,Sin clasificar,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1326,1326_Muneca_Rodilla_Externa.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Aductor Menor - Aductor Menor,Aductor Menor,Aductor Menor,Emocional/Psicoemocional,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1327,1327_Aductor_Menor_Aductor_Menor.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Aductor - Aductor,Aductor,Aductor,Virus,virus conADN,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1328,1328_Aductor_Aductor.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Cuádriceps - Cuádriceps,Cuádriceps,Cuádriceps,Emocional/Psicoemocional,Intoxicación por bismuto,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1329,1329_Cuadriceps_Cuadriceps.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Tensor Fascia Lata - Tensor Fascia Lata,Tensor Fascia Lata,Tensor Fascia Lata,Bacteria,Gardnerella vaginalis,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1330,1330_Tensor_Fascia_Lata_Tensor_Fascia_Lata.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Retrotensor de la Fascia Lata - Rectoral,Retrotensor de la Fascia Lata,Rectoral,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1331,1331_Retrotensor_de_la_Fascia_Lata_Rectoral.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Fémur - Fémur,Fémur,Fémur,Reservorio,Rese rvori o,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1332,1332_Femur_Femur.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Fémur Posterior - Fémur Posterior,Fémur Posterior,Fémur Posterior,Bacteria,Actin omyc es,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1333,1333_Femur_Posterior_Femur_Posterior.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Músculo Psoasilíaco - Músculo Psoasilíaco,Músculo Psoasilíaco,Músculo Psoasilíaco,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1334,1334_Musculo_Psoasiliaco_Musculo_Psoasiliaco.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Poplíteo - Región Inguinal,Poplíteo,Región Inguinal,Virus,,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1335,1335_Popliteo_Region_Inguinal.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Tensor Fascia Lata - Sartorio,Tensor Fascia Lata,Sartorio,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1336,1336_Tensor_Fascia_Lata_Sartorio.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Tensor Fascia Lata - Cuádriceps,Tensor Fascia Lata,Cuádriceps,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1337,1337_Tensor_Fascia_Lata_Cuadriceps.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Tensor Fascia Lata - Espina Ilíaca Posterior,Tensor Fascia Lata,Espina Ilíaca Posterior,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1338,1338_Tensor_Fascia_Lata_Espina_Iliaca_Posterior.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Tensor Fascia Lata - Gracilis Superior,Tensor Fascia Lata,Gracilis Superior,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1339,1339_Tensor_Fascia_Lata_Gracilis_Superior.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Trocánter Mayor - Riñón Lateral,Trocánter Mayor,Riñón Lateral,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1340,1340_Trocanter_Mayor_Rinon_Lateral.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Trocánter Mayor - Tensor Fascia Lata,Trocánter Mayor,Tensor Fascia Lata,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1341,1341_Trocanter_Mayor_Tensor_Fascia_Lata.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Trocánter Mayor - Trocánter Menor,Trocánter Mayor,Trocánter Menor,Bacteria,Salm onell atifo,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1342,1342_Trocanter_Mayor_Trocanter_Menor.png,
7,MIEMBROS,Miembros,Pierna,Pierna Alta,Triángulo de Scarpa - Triángulo de Scarpa,Triángulo de Scarpa,Triángulo de Scarpa,,Myc obac teriu m lepra e.,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1343,1343_Triangulo_de_Scarpa_Triangulo_de_Scarpa.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Ligamento Externo de Rodilla - Mesenterio,Ligamento Externo de Rodilla,Mesenterio,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1344,1344_Ligamento_Externo_de_Rodilla_Mesenterio.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Rótula - Rótula,Rótula,Rótula,Bacteria,Stap hyloc occu sDora do (+),,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1345,1345_Rotula_Rotula.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Tibia - Tibia,Tibia,Tibia,Hongo,"Malassezia furfur en costas y lugares calurosos. fluorescente con luz negra. Simula escarlatina o psoriasis, manchas en la piel, origina úlceras, moretones o cambios de coloración, común en diabéticos y mujeres",,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1346,1346_Tibia_Tibia.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Peroné - Peroné,Peroné,Peroné,Bacteria,Proteus Mirabilis,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1347,1347_Perone_Perone.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Rodilla - Rodilla,Rodilla,Rodilla,Especial/Disfunción,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,71,071_Rodilla_Rodilla.png,071_Rodilla_Rodilla.png
7,MIEMBROS,Miembros,Pierna,Pierna Media,Tibia Inferior - Tibia Inferior,Tibia Inferior,Tibia Inferior,Hongo,Malassezia Furfur,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1348,1348_Tibia_Inferior_Tibia_Inferior.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Tibia Media - Tibia Media,Tibia Media,Tibia Media,Hongo,Actinomyces,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1349,1349_Tibia_Media_Tibia_Media.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Tobillo - Tobillo,Tobillo,Tobillo,Hongo,Mycobacterium leprae,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1350,1350_Tobillo_Tobillo.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Úlcera Varicosa - Úlcera Varicosa,Úlcera Varicosa,Úlcera Varicosa,Reservorio,UNIVERSAL,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1351,1351_Ulcera_Varicosa_Ulcera_Varicosa.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Plexo Rodilla - Plexo Rodilla,Plexo Rodilla,Plexo Rodilla,Virus,Polio mielit is,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,98,098_Plexo_Rodilla_Plexo_Rodilla.png,098_Plexo_Rodilla_Plexo_Rodilla.png
7,MIEMBROS,Miembros,Pierna,Pierna Media,Semimembranoso - Semimembranoso,Semimembranoso,Semimembranoso,Bacteria,Brucella,,Mismo punto simple (un marcador),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1352,1352_Semimembranoso_Semimembranoso.png,
7,MIEMBROS,Miembros,Pierna,Pierna Media,Tibia - Tibia Inferior,Tibia,Tibia Inferior,Hongo,Malassezia furfur,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,12,012_Tibia_Tibia_Inferior.png,012_Tibia_Tibia_Inferior.png
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Ciático - Ciático,Ciático,Ciático,Virus,Polio,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1353,1353_Ciatico_Ciatico.png,
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Poplíteo - Poplíteo,Poplíteo,Poplíteo,Bacteria,Neumococo,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,48,048_Popliteo_popliteo.png,048_Popliteo_popliteo.png
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Aquiles Alto - Aquiles Alto,Aquiles Alto,Aquiles Alto,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1354,1354_Aquiles_Alto_Aquiles_Alto.png,
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Aquiles - Aquiles,Aquiles,Aquiles,Bacteria,Escherichia,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,65,065_Aquiles_aquiles.png,065_Aquiles_aquiles.png
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Aquiles Bajo - Aquiles Bajo,Aquiles Bajo,Aquiles Bajo,Bacteria,Mycoplasma,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1355,1355_Aquiles_Bajo_Aquiles_Bajo.png,
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Aquiles Superior - Aquiles Superior,Aquiles Superior,Aquiles Superior,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1356,1356_Aquiles_Superior_Aquiles_Superior.png,
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Aquiles Derecho - Aquiles Derecho,Aquiles Derecho,Aquiles Derecho,Bacteria,E. Colli,,Bilateral real (derecho/izquierdo),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1357,1357_Aquiles_Derecho_Aquiles_Derecho.png,
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Aquiles - Triceps Derecho,Aquiles,Triceps Derecho,Especial/Disfunción,Espe cial,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1358,1358_Aquiles_Triceps_Derecho.png,
7,MIEMBROS,Miembros,Pierna,Pierna Trasera,Aquiles Derecho - Punta Escápula Izquierda,Aquiles Derecho,Punta Escápula Izquierda,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,"vista frontal de las piernas con muslos, rodillas, pantorrillas y pies",Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1359,1359_Aquiles_Derecho_Punta_Escapula_Izquierda.png,
